"unified_id"	"native_id"	"alt_id"	"id_type"	"tissue"	"hist_primary"	"hist_secondary"	"match_id"
"RPMI6666_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RPMI-6666"	"909701"	"gdsc"	"blood"	"Hodgkin_lymphoma"	NA	"RPMI6666"
"RPMI6666_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RPMI 6666"	NA	"eurofins"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"Hodgkin_lymphoma"	"RPMI6666"
"RPMI7951_SKIN"	"RPMI7951_SKIN"	"RPMI-7951"	"CCLE"	"skin"	"malignant_melanoma"	"NS"	"RPMI7951"
"RPMI7951_SKIN"	"RPMI-7951"	NA	"cosmic_clp"	"skin"	"malignant_melanoma"	"NS"	"RPMI7951"
"RPMI7951_SKIN"	"RPMI-7951"	"910903"	"gdsc"	"skin"	"melanoma"	NA	"RPMI7951"
"RPMI7951_SKIN"	"RPMI-7951"	NA	"eurofins"	"skin"	"malignant_melanoma"	"NS"	"RPMI7951"
"RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RPMI 8226"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"plasma_cell_myeloma"	"RPMI8226"
"RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RPMI-8226"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"plasma_cell_myeloma"	"RPMI8226"
"RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RPMI-8226"	"905964"	"gdsc"	"blood"	"Myeloma"	NA	"RPMI8226"
"RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RPMI 8226"	NA	"eurofins"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"plasma_cell_myeloma"	"RPMI8226"
"RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RPMI-8402"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"acute_lymphoblastic_T_cell_leukaemia"	"RPMI8402"
"RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RPMI-8402"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"acute_lymphoblastic_T_cell_leukaemia"	"RPMI8402"
"RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RPMI-8402"	"909702"	"gdsc"	"blood"	"lymphoblastic_T_cell_leukaemia"	NA	"RPMI8402"
"RPMI8866_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RPMI-8866"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"chronic_myeloid_leukaemia"	"RPMI8866"
"RPMI8866_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RPMI-8866"	"910544"	"gdsc"	"blood"	"chronic_myeloid_leukaemia"	NA	"RPMI8866"
"RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RS4;11"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"acute_lymphoblastic_B_cell_leukaemia"	"RS411"
"RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RS4-11"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"acute_leukaemia"	"RS411"
"RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RS4-11"	"909703"	"gdsc"	"blood"	"leukemia"	NA	"RS411"
"RS5_PLEURA"	"RS5_PLEURA"	"RS-5"	"CCLE"	"pleura"	"mesothelioma"	"NS"	"RS5"
"RT112_URINARY_TRACT"	"RT112_URINARY_TRACT"	"RT-112"	"CCLE"	"urinary_tract"	"carcinoma"	"transitional_cell_carcinoma"	"RT112"
"RT112_URINARY_TRACT"	"RT-112"	NA	"cosmic_clp"	"urinary_tract"	"carcinoma"	"transitional_cell_carcinoma"	"RT112"
"RT112_URINARY_TRACT"	"RT-112"	"909704"	"gdsc"	"urogenital_system"	"Bladder"	NA	"RT112"
"RT11284_URINARY_TRACT"	"RT11284_URINARY_TRACT"	"RT112/84"	"CCLE"	"urinary_tract"	"carcinoma"	"NS"	"RT11284"
"RT4_URINARY_TRACT"	"RT4_URINARY_TRACT"	"RT4"	"CCLE"	"urinary_tract"	"carcinoma"	"transitional_cell_carcinoma"	"RT4"
"RT4_URINARY_TRACT"	"RT4"	NA	"cosmic_clp"	"urinary_tract"	"carcinoma"	"NS"	"RT4"
"RT4_URINARY_TRACT"	"RT4"	"687455"	"gdsc"	"urogenital_system"	"Bladder"	NA	"RT4"
"RVH421_SKIN"	"RVH421_SKIN"	"RVH-421"	"CCLE"	"skin"	"malignant_melanoma"	"NS"	"RVH421"
"RVH421_SKIN"	"RVH-421"	NA	"cosmic_clp"	"skin"	"malignant_melanoma"	"NS"	"RVH421"
"RVH421_SKIN"	"RVH-421"	"909706"	"gdsc"	"skin"	"melanoma"	NA	"RVH421"
"RXF393_KIDNEY"	"RXF393"	NA	"cosmic_clp"	"kidney"	"carcinoma"	"renal_cell_carcinoma"	"RXF393"
"RXF393_KIDNEY"	"RXF393"	"905978"	"gdsc"	"kidney"	"kidney"	NA	"RXF393"
"S117_SOFT_TISSUE"	"S117_SOFT_TISSUE"	"S-117"	"CCLE"	"soft_tissue"	"sarcoma"	"NS"	"S117"
"S117_SOFT_TISSUE"	"S-117"	NA	"cosmic_clp"	"soft_tissue"	"sarcoma"	"NS"	"S117"
"S117_SOFT_TISSUE"	"S-117"	"910946"	"gdsc"	"thyroid"	"thyroid"	NA	"S117"
"SALE_LUNG"	"SALE_LUNG"	"SALE"	"CCLE"	"lung"	"other"	"immortalized_epithelial"	"SALE"
"SAOS2_BONE"	"SAOS2_BONE"	"Saos-2"	"CCLE"	"bone"	"osteosarcoma"	"NS"	"SAOS2"
"SAOS2_BONE"	"Saos-2"	NA	"cosmic_clp"	"bone"	"osteosarcoma"	"NS"	"SAOS2"
"SAOS2_BONE"	"Saos-2"	"909707"	"gdsc"	"bone"	"osteosarcoma"	NA	"SAOS2"
"SAOS2_BONE"	"SaOS2"	NA	"eurofins"	"bone"	"osteosarcoma"	"NS"	"SAOS2"
"SARC9371_BONE"	"Sarc9371"	NA	"cosmic_clp"	"bone"	"sarcoma"	"NS"	"SARC9371"
"SAS_UPPER_AERODIGESTIVE_TRACT"	"SAS"	NA	"cosmic_clp"	"upper_aerodigestive_tract"	"carcinoma"	"squamous_cell_carcinoma"	"SAS"
"SAS_UPPER_AERODIGESTIVE_TRACT"	"SAS"	"909708"	"gdsc"	"aero_digestive_tract"	"head_and_neck"	NA	"SAS"
"SAT_UPPER_AERODIGESTIVE_TRACT"	"SAT"	NA	"cosmic_clp"	"upper_aerodigestive_tract"	"carcinoma"	"NS"	"SAT"
"SBC1_LUNG"	"SBC-1"	NA	"cosmic_clp"	"lung"	"carcinoma"	"small_cell_carcinoma"	"SBC1"
"SBC1_LUNG"	"SBC-1"	"713885"	"gdsc"	"lung"	"lung_small_cell_carcinoma"	NA	"SBC1"
"SBC3_LUNG"	"SBC-3"	NA	"cosmic_clp"	"lung"	"carcinoma"	"small_cell_carcinoma"	"SBC3"
"SBC5_LUNG"	"SBC5_LUNG"	"SBC-5"	"CCLE"	"lung"	"carcinoma"	"small_cell_carcinoma"	"SBC5"
"SBC5_LUNG"	"SBC-5"	NA	"cosmic_clp"	"lung"	"carcinoma"	"small_cell_carcinoma"	"SBC5"
"SBC5_LUNG"	"SBC-5"	"713880"	"gdsc"	"lung"	"lung_small_cell_carcinoma"	NA	"SBC5"
"SC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SC-1"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"B_cell_lymphoma_unspecified"	"SC1"
"SCABER_URINARY_TRACT"	"SCABER_URINARY_TRACT"	"SCaBER"	"CCLE"	"urinary_tract"	"carcinoma"	"transitional_cell_carcinoma"	"SCABER"
"SCABER_URINARY_TRACT"	"SCaBER"	NA	"cosmic_clp"	"urinary_tract"	"carcinoma"	"squamous_cell_carcinoma"	"SCABER"
"SCABER_URINARY_TRACT"	"SCaBER"	NA	"eurofins"	"urinary_tract"	"carcinoma"	"transitional_cell_carcinoma"	"SCABER"
"SCC15_UPPER_AERODIGESTIVE_TRACT"	"SCC15_UPPER_AERODIGESTIVE_TRACT"	"SCC-15"	"CCLE"	"upper_aerodigestive_tract"	"carcinoma"	"squamous_cell_carcinoma"	"SCC15"
"SCC15_UPPER_AERODIGESTIVE_TRACT"	"SCC-15"	NA	"cosmic_clp"	"upper_aerodigestive_tract"	"carcinoma"	"squamous_cell_carcinoma"	"SCC15"
"SCC15_UPPER_AERODIGESTIVE_TRACT"	"SCC-15"	"910911"	"gdsc"	"aero_digestive_tract"	"head_and_neck"	NA	"SCC15"
"SCC25_UPPER_AERODIGESTIVE_TRACT"	"SCC25_UPPER_AERODIGESTIVE_TRACT"	"SCC-25"	"CCLE"	"upper_aerodigestive_tract"	"carcinoma"	"squamous_cell_carcinoma"	"SCC25"
"SCC25_UPPER_AERODIGESTIVE_TRACT"	"SCC-25"	NA	"cosmic_clp"	"upper_aerodigestive_tract"	"carcinoma"	"squamous_cell_carcinoma"	"SCC25"
"SCC25_UPPER_AERODIGESTIVE_TRACT"	"SCC-25"	"910701"	"gdsc"	"aero_digestive_tract"	"head_and_neck"	NA	"SCC25"
"SCC25_UPPER_AERODIGESTIVE_TRACT"	"SCC-25"	NA	"eurofins"	"upper_aerodigestive_tract"	"carcinoma"	"squamous_cell_carcinoma"	"SCC25"
"SCC3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SCC-3"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"B_cell_lymphoma_unspecified"	"SCC3"
"SCC3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SCC-3"	"910930"	"gdsc"	"blood"	"B_cell_lymphoma"	NA	"SCC3"
"SCC4_UPPER_AERODIGESTIVE_TRACT"	"SCC4_UPPER_AERODIGESTIVE_TRACT"	"SCC-4"	"CCLE"	"upper_aerodigestive_tract"	"carcinoma"	"squamous_cell_carcinoma"	"SCC4"
"SCC4_UPPER_AERODIGESTIVE_TRACT"	"SCC-4"	NA	"cosmic_clp"	"upper_aerodigestive_tract"	"carcinoma"	"squamous_cell_carcinoma"	"SCC4"
"SCC4_UPPER_AERODIGESTIVE_TRACT"	"SCC-4"	"910904"	"gdsc"	"aero_digestive_tract"	"head_and_neck"	NA	"SCC4"
"SCC4_UPPER_AERODIGESTIVE_TRACT"	"SCC-4"	NA	"eurofins"	"upper_aerodigestive_tract"	"carcinoma"	"squamous_cell_carcinoma"	"SCC4"
"SCC9_UPPER_AERODIGESTIVE_TRACT"	"SCC9_UPPER_AERODIGESTIVE_TRACT"	"SCC-9"	"CCLE"	"upper_aerodigestive_tract"	"carcinoma"	"squamous_cell_carcinoma"	"SCC9"
"SCC9_UPPER_AERODIGESTIVE_TRACT"	"SCC-9"	NA	"cosmic_clp"	"upper_aerodigestive_tract"	"carcinoma"	"squamous_cell_carcinoma"	"SCC9"
"SCC9_UPPER_AERODIGESTIVE_TRACT"	"SCC-9"	"909709"	"gdsc"	"aero_digestive_tract"	"head_and_neck"	NA	"SCC9"
"SCC9_UPPER_AERODIGESTIVE_TRACT"	"SCC-9"	NA	"eurofins"	"upper_aerodigestive_tract"	"carcinoma"	"squamous_cell_carcinoma"	"SCC9"
"SCC90_UPPER_AERODIGESTIVE_TRACT"	"SCC90"	NA	"cosmic_clp"	"upper_aerodigestive_tract"	"carcinoma"	"NS"	"SCC90"
"SCH_STOMACH"	"SCH"	NA	"cosmic_clp"	"stomach"	"other"	"choriocarcinoma"	"SCH"
"SCH_STOMACH"	"SCH"	"909711"	"gdsc"	"digestive_system"	"stomach"	NA	"SCH"
"SCLC21H_LUNG"	"SCLC21H_LUNG"	"SCLC-21H"	"CCLE"	"lung"	"carcinoma"	"small_cell_carcinoma"	"SCLC21H"
"SCLC21H_LUNG"	"SCLC-21H"	"753611"	"gdsc"	"lung"	"lung_small_cell_carcinoma"	NA	"SCLC21H"
"SEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SEM"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"acute_lymphoblastic_B_cell_leukaemia"	"SEM"
"SET2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SET2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"Set-2"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"essential_thrombocythaemia"	"SET2"
"SET2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"Set2"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"acute_leukaemic_transformation_of_essential_thrombocythaemia"	"SET2"
"SF126_CENTRAL_NERVOUS_SYSTEM"	"SF126_CENTRAL_NERVOUS_SYSTEM"	"SF126"	"CCLE"	"central_nervous_system"	"glioma"	"astrocytoma"	"SF126"
"SF126_CENTRAL_NERVOUS_SYSTEM"	"SF126"	NA	"cosmic_clp"	"central_nervous_system"	"glioma"	"astrocytoma"	"SF126"
"SF126_CENTRAL_NERVOUS_SYSTEM"	"SF126"	"909712"	"gdsc"	"nervous_system"	"glioma"	NA	"SF126"
"SF172_CENTRAL_NERVOUS_SYSTEM"	"SF172_CENTRAL_NERVOUS_SYSTEM"	"SF-172"	"CCLE"	"central_nervous_system"	"glioma"	"astrocytoma_Grade_IV"	"SF172"
"SF268_CENTRAL_NERVOUS_SYSTEM"	"SF268"	NA	"cosmic_clp"	"central_nervous_system"	"glioma"	"NS"	"SF268"
"SF268_CENTRAL_NERVOUS_SYSTEM"	"SF268"	"905986"	"gdsc"	"nervous_system"	"glioma"	NA	"SF268"
"SF295_CENTRAL_NERVOUS_SYSTEM"	"SF295_CENTRAL_NERVOUS_SYSTEM"	"SF-295"	"CCLE"	"central_nervous_system"	"glioma"	"astrocytoma_Grade_IV"	"SF295"
"SF295_CENTRAL_NERVOUS_SYSTEM"	"SF295"	NA	"cosmic_clp"	"central_nervous_system"	"glioma"	"NS"	"SF295"
"SF295_CENTRAL_NERVOUS_SYSTEM"	"SF295"	"905985"	"gdsc"	"nervous_system"	"glioma"	NA	"SF295"
"SF539_CENTRAL_NERVOUS_SYSTEM"	"SF539"	NA	"cosmic_clp"	"central_nervous_system"	"glioma"	"NS"	"SF539"
"SF539_CENTRAL_NERVOUS_SYSTEM"	"SF539"	"905984"	"gdsc"	"nervous_system"	"glioma"	NA	"SF539"
"SF767_CENTRAL_NERVOUS_SYSTEM"	"SF767_CENTRAL_NERVOUS_SYSTEM"	"SF767"	"CCLE"	"central_nervous_system"	"glioma"	"astrocytoma_Grade_III"	"SF767"
"SH10TC_STOMACH"	"SH10TC_STOMACH"	"SH-10-TC"	"CCLE"	"stomach"	"carcinoma"	"NS"	"SH10TC"
"SH4_SKIN"	"SH4_SKIN"	"SH-4"	"CCLE"	"skin"	"malignant_melanoma"	"NS"	"SH4"
"SH4_SKIN"	"SH-4"	NA	"cosmic_clp"	"skin"	"malignant_melanoma"	"NS"	"SH4"
"SH4_SKIN"	"SH-4"	"909713"	"gdsc"	"skin"	"melanoma"	NA	"SH4"
"SH4_SKIN"	"SH-4"	NA	"eurofins"	"skin"	"malignant_melanoma"	"NS"	"SH4"
"SHP77_LUNG"	"SHP77_LUNG"	"SHP-77"	"CCLE"	"lung"	"carcinoma"	"small_cell_carcinoma"	"SHP77"
"SHP77_LUNG"	"SHP-77"	NA	"cosmic_clp"	"lung"	"carcinoma"	"small_cell_carcinoma"	"SHP77"
"SHP77_LUNG"	"SHP-77"	"724872"	"gdsc"	"lung"	"lung_small_cell_carcinoma"	NA	"SHP77"
"SHP77_LUNG"	"SHP-77"	NA	"eurofins"	"lung"	"carcinoma"	"small_cell_carcinoma"	"SHP77"
"SHSY5Y_AUTONOMIC_GANGLIA"	"SHSY5Y_AUTONOMIC_GANGLIA"	"SH-SY5Y"	"CCLE"	"autonomic_ganglia"	"neuroblastoma"	"NS"	"SHSY5Y"
"SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SIG-M5"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"acute_myeloid_leukaemia"	"SIGM5"
"SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SIG-M5"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"acute_myeloid_leukaemia"	"SIGM5"
"SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SIG-M5"	"909715"	"gdsc"	"blood"	"acute_myeloid_leukaemia"	NA	"SIGM5"
"SIHA_CERVIX"	"SiHa"	NA	"cosmic_clp"	"cervix"	"carcinoma"	"squamous_cell_carcinoma"	"SIHA"
"SIHA_CERVIX"	"SiHa"	"930297"	"gdsc"	"urogenital_system"	"cervix"	NA	"SIHA"
"SIHA_CERVIX"	"SiHa"	NA	"eurofins"	"cervix"	"carcinoma"	"squamous_cell_carcinoma"	"SIHA"
"SIMA_AUTONOMIC_GANGLIA"	"SIMA_AUTONOMIC_GANGLIA"	"SIMA"	"CCLE"	"autonomic_ganglia"	"neuroblastoma"	"NS"	"SIMA"
"SIMA_AUTONOMIC_GANGLIA"	"SIMA"	NA	"cosmic_clp"	"autonomic_ganglia"	"neuroblastoma"	"NS"	"SIMA"
"SIMA_AUTONOMIC_GANGLIA"	"SIMA"	"753620"	"gdsc"	"nervous_system"	"neuroblastoma"	NA	"SIMA"
"SISO_CERVIX"	"SISO"	NA	"cosmic_clp"	"cervix"	"carcinoma"	"NS"	"SISO"
"SJRH30_SOFT_TISSUE"	"SJRH30_SOFT_TISSUE"	"SJRH30"	"CCLE"	"soft_tissue"	"rhabdomyosarcoma"	"NS"	"SJRH30"
"SJRH30_SOFT_TISSUE"	"SJRH30"	NA	"cosmic_clp"	"soft_tissue"	"rhabdomyosarcoma"	"NS"	"SJRH30"
"SJRH30_SOFT_TISSUE"	"SJRH30"	"909716"	"gdsc"	"soft_tissue"	"rhabdomyosarcoma"	NA	"SJRH30"
"SJRH30_SOFT_TISSUE"	"SJRH30"	NA	"eurofins"	"soft_tissue"	"rhabdomyosarcoma"	"NS"	"SJRH30"
"SJSA1_BONE"	"SJSA1_BONE"	"SJSA-1"	"CCLE"	"bone"	"osteosarcoma"	"NS"	"SJSA1"
"SJSA1_BONE"	"SJSA-1"	NA	"cosmic_clp"	"bone"	"other"	"multipotential_sarcoma"	"SJSA1"
"SJSA1_BONE"	"SJSA-1"	"909717"	"gdsc"	"bone"	"bone_other"	NA	"SJSA1"
"SJSA1_BONE"	"SJSA1"	NA	"eurofins"	"bone"	"osteosarcoma"	"NS"	"SJSA1"
"SKBR3_BREAST"	"SKBR3_BREAST"	"SK-BR-3"	"CCLE"	"breast"	"carcinoma"	"NS"	"SKBR3"
"SKBR3_BREAST"	"SK-BR-3"	NA	"eurofins"	"breast"	"carcinoma"	"NS"	"SKBR3"
"SKCO1_LARGE_INTESTINE"	"SKCO1_LARGE_INTESTINE"	"SK-CO-1"	"CCLE"	"large_intestine"	"carcinoma"	"adenocarcinoma"	"SKCO1"
"SKCO1_LARGE_INTESTINE"	"SK-CO-1"	NA	"cosmic_clp"	"large_intestine"	"carcinoma"	"adenocarcinoma"	"SKCO1"
"SKCO1_LARGE_INTESTINE"	"SK-CO-1"	"909718"	"gdsc"	"digestive_system"	"large_intestine"	NA	"SKCO1"
"SKES1_BONE"	"SKES1_BONE"	"SK-ES-1"	"CCLE"	"bone"	"Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour"	"NS"	"SKES1"
"SKES1_BONE"	"SK-ES-1"	NA	"cosmic_clp"	"bone"	"Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour"	"NS"	"SKES1"
"SKGIIIA_CERVIX"	"SKG-IIIa"	NA	"cosmic_clp"	"cervix"	"carcinoma"	"NS"	"SKGIIIA"
"SKGIIIA_CERVIX"	"SKG-IIIa"	"930298"	"gdsc"	"urogenital_system"	"cervix"	NA	"SKGIIIA"
"SKGT2_STOMACH"	"SK-GT-2"	NA	"cosmic_clp"	"stomach"	"carcinoma"	"NS"	"SKGT2"
"SKGT4_OESOPHAGUS"	"SK-GT-4"	NA	"cosmic_clp"	"oesophagus"	"carcinoma"	"NS"	"SKGT4"
"SKHEP1_LIVER"	"SKHEP1_LIVER"	"SK-HEP-1"	"CCLE"	"liver"	"carcinoma"	"adenocarcinoma"	"SKHEP1"
"SKHEP1_LIVER"	"SK-HEP-1"	NA	"cosmic_clp"	"liver"	"carcinoma"	"adenocarcinoma"	"SKHEP1"
"SKHEP1_LIVER"	"SK-HEP-1"	"909719"	"gdsc"	"digestive_system"	"liver"	NA	"SKHEP1"
"SKLMS1_SOFT_TISSUE"	"SKLMS1_SOFT_TISSUE"	"SK-LMS-1"	"CCLE"	"soft_tissue"	"sarcoma"	"NS"	"SKLMS1"
"SKLMS1_SOFT_TISSUE"	"SK-LMS-1"	NA	"cosmic_clp"	"soft_tissue"	"sarcoma"	"NS"	"SKLMS1"
"SKLMS1_SOFT_TISSUE"	"SK-LMS-1"	"909720"	"gdsc"	"soft_tissue"	"soft_tissue_other"	NA	"SKLMS1"
"SKLMS1_SOFT_TISSUE"	"SK-LMS-1"	NA	"eurofins"	"soft_tissue"	"sarcoma"	"NS"	"SKLMS1"
"SKLU1_LUNG"	"SKLU1_LUNG"	"SK-LU-1"	"CCLE"	"lung"	"carcinoma"	"adenocarcinoma"	"SKLU1"
"SKLU1_LUNG"	"SK-LU-1"	NA	"cosmic_clp"	"lung"	"carcinoma"	"adenocarcinoma"	"SKLU1"
"SKLU1_LUNG"	"SK-LU-1"	"909721"	"gdsc"	"lung"	"lung_NSCLC_adenocarcinoma"	NA	"SKLU1"
"SKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SKM-1"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"acute_myeloid_leukaemia"	"SKM1"
"SKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SKM-1"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"myelodysplastic_syndrome"	"SKM1"
"SKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SKM-1"	"909722"	"gdsc"	"blood"	"haematopoietic_neoplasm_other"	NA	"SKM1"
"SKMEL1_SKIN"	"SKMEL1_SKIN"	"SK-MEL-1"	"CCLE"	"skin"	"malignant_melanoma"	"NS"	"SKMEL1"
"SKMEL1_SKIN"	"SK-MEL-1"	NA	"cosmic_clp"	"skin"	"malignant_melanoma"	"NS"	"SKMEL1"
"SKMEL1_SKIN"	"SK-MEL-1"	"909723"	"gdsc"	"skin"	"melanoma"	NA	"SKMEL1"
"SKMEL1_SKIN"	"SK-MEL-1"	NA	"eurofins"	"skin"	"malignant_melanoma"	"NS"	"SKMEL1"
"SKMEL2_SKIN"	"SKMEL2_SKIN"	"SK-MEL-2"	"CCLE"	"skin"	"malignant_melanoma"	"NS"	"SKMEL2"
"SKMEL2_SKIN"	"SK-MEL-2"	NA	"cosmic_clp"	"skin"	"malignant_melanoma"	"NS"	"SKMEL2"
"SKMEL2_SKIN"	"SK-MEL-2"	"905955"	"gdsc"	"skin"	"melanoma"	NA	"SKMEL2"
"SKMEL24_SKIN"	"SKMEL24_SKIN"	"SK-MEL-24"	"CCLE"	"skin"	"malignant_melanoma"	"NS"	"SKMEL24"
"SKMEL24_SKIN"	"SK-MEL-24"	NA	"cosmic_clp"	"skin"	"malignant_melanoma"	"NS"	"SKMEL24"
"SKMEL24_SKIN"	"SK-MEL-24"	"909725"	"gdsc"	"skin"	"melanoma"	NA	"SKMEL24"
"SKMEL28_SKIN"	"SKMEL28_SKIN"	"SK-MEL-28"	"CCLE"	"skin"	"malignant_melanoma"	"NS"	"SKMEL28"
"SKMEL28_SKIN"	"SK-MEL-28"	NA	"cosmic_clp"	"skin"	"malignant_melanoma"	"NS"	"SKMEL28"
"SKMEL28_SKIN"	"SK-MEL-28"	"905954"	"gdsc"	"skin"	"melanoma"	NA	"SKMEL28"
"SKMEL28_SKIN"	"SK-MEL-28"	NA	"eurofins"	"skin"	"malignant_melanoma"	"NS"	"SKMEL28"
"SKMEL3_SKIN"	"SKMEL3_SKIN"	"SK-MEL-3"	"CCLE"	"skin"	"malignant_melanoma"	"NS"	"SKMEL3"
"SKMEL3_SKIN"	"SK-MEL-3"	NA	"cosmic_clp"	"skin"	"malignant_melanoma"	"NS"	"SKMEL3"
"SKMEL3_SKIN"	"SK-MEL-3"	"909724"	"gdsc"	"skin"	"melanoma"	NA	"SKMEL3"
"SKMEL3_SKIN"	"SK-MEL-3"	NA	"eurofins"	"skin"	"malignant_melanoma"	"NS"	"SKMEL3"
"SKMEL30_SKIN"	"SKMEL30_SKIN"	"SK-MEL-30"	"CCLE"	"skin"	"malignant_melanoma"	"NS"	"SKMEL30"
"SKMEL30_SKIN"	"SK-MEL-30"	NA	"cosmic_clp"	"skin"	"malignant_melanoma"	"NS"	"SKMEL30"
"SKMEL30_SKIN"	"SK-MEL-30"	"909726"	"gdsc"	"skin"	"melanoma"	NA	"SKMEL30"
"SKMEL31_SKIN"	"SKMEL31_SKIN"	"SK-MEL-31"	"CCLE"	"skin"	"malignant_melanoma"	"NS"	"SKMEL31"
"SKMEL31_SKIN"	"SK-MEL-31"	NA	"cosmic_clp"	"skin"	"malignant_melanoma"	"NS"	"SKMEL31"
"SKMEL5_SKIN"	"SKMEL5_SKIN"	"SK-MEL-5"	"CCLE"	"skin"	"malignant_melanoma"	"NS"	"SKMEL5"
"SKMEL5_SKIN"	"SK-MEL-5"	NA	"cosmic_clp"	"skin"	"malignant_melanoma"	"NS"	"SKMEL5"
"SKMEL5_SKIN"	"SK-MEL-5"	"905956"	"gdsc"	"skin"	"melanoma"	NA	"SKMEL5"
"SKMES1_LUNG"	"SKMES1_LUNG"	"SK-MES-1"	"CCLE"	"lung"	"carcinoma"	"squamous_cell_carcinoma"	"SKMES1"
"SKMES1_LUNG"	"SK-MES-1"	NA	"cosmic_clp"	"lung"	"carcinoma"	"squamous_cell_carcinoma"	"SKMES1"
"SKMES1_LUNG"	"SK-MES-1"	"909728"	"gdsc"	"lung"	"lung_NSCLC_squamous_cell_carcinoma"	NA	"SKMES1"
"SKMES1_LUNG"	"SKMES1"	NA	"eurofins"	"lung"	"carcinoma"	"squamous_cell_carcinoma"	"SKMES1"
"SKMG1_CENTRAL_NERVOUS_SYSTEM"	"SK-MG-1"	NA	"cosmic_clp"	"central_nervous_system"	"glioma"	"astrocytoma"	"SKMG1"
"SKMG1_CENTRAL_NERVOUS_SYSTEM"	"SK-MG-1"	"909729"	"gdsc"	"nervous_system"	"glioma"	NA	"SKMG1"
