"unified_id"	"native_id"	"alt_id"	"id_type"	"tissue"	"match_id"
"RH1_SOFT_TISSUE"	"RH-1"	NA	"cosmic_clp"	"soft_tissue"	"RH1"
"RH1_SOFT_TISSUE"	"RH-1"	"971773"	"gdsc"	"soft_tissue"	"RH1"
"RH18_SOFT_TISSUE"	"RH18_SOFT_TISSUE"	"RH-18"	"CCLE"	"soft_tissue"	"RH18"
"RH18_SOFT_TISSUE"	"RH-18"	NA	"cosmic_clp"	"soft_tissue"	"RH18"
"RH18_SOFT_TISSUE"	"RH-18"	"971774"	"gdsc"	"soft_tissue"	"RH18"
"RH30_SOFT_TISSUE"	"RH30_SOFT_TISSUE"	"RH-30"	"CCLE"	"soft_tissue"	"RH30"
"RH41_SOFT_TISSUE"	"RH41_SOFT_TISSUE"	"RH-41"	"CCLE"	"soft_tissue"	"RH41"
"RH41_SOFT_TISSUE"	"RH-41"	NA	"cosmic_clp"	"soft_tissue"	"RH41"
"RI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RI-1"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"RI1"
"RKN_OVARY"	"RKN"	NA	"cosmic_clp"	"ovary"	"RKN"
"RKN_SOFT_TISSUE"	"RKN_SOFT_TISSUE"	"RKN"	"CCLE"	"soft_tissue"	"RKN"
"RKO_LARGE_INTESTINE"	"RKO_LARGE_INTESTINE"	"RKO"	"CCLE"	"large_intestine"	"RKO"
"RKO_LARGE_INTESTINE"	"RKO"	NA	"cosmic_clp"	"large_intestine"	"RKO"
"RKO_LARGE_INTESTINE"	"RKO"	"909698"	"gdsc"	"digestive_system"	"RKO"
"RKO_LARGE_INTESTINE"	"RKO"	NA	"eurofins"	"Colon"	"RKO"
"RKOAS451_NS"	"RKO-AS45-1"	NA	"eurofins"	"Colon"	"RKOAS451"
"RKOE6_NS"	"RKOE6"	NA	"eurofins"	"Colon Carcinoma"	"RKOE6"
"RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RL"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"RL"
"RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RL"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"RL"
"RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RL"	"910861"	"gdsc"	"blood"	"RL"
"RL952_ENDOMETRIUM"	"RL952_ENDOMETRIUM"	"RL95-2"	"CCLE"	"endometrium"	"RL952"
"RL952_ENDOMETRIUM"	"RL95-2"	NA	"cosmic_clp"	"endometrium"	"RL952"
"RL952_ENDOMETRIUM"	"RL95-2"	"930082"	"gdsc"	"urogenital_system"	"RL952"
"RL952_ENDOMETRIUM"	"RL95-2"	NA	"eurofins"	"Female GU (Uterus)"	"RL952"
"RMGI_OVARY"	"RMGI_OVARY"	"RMG-I"	"CCLE"	"ovary"	"RMGI"
"RMGI_OVARY"	"RMG-I"	NA	"cosmic_clp"	"ovary"	"RMGI"
"RMGI_OVARY"	"RMG-I"	"909699"	"gdsc"	"urogenital_system"	"RMGI"
"RMUGS_OVARY"	"RMUGS_OVARY"	"RMUG-S"	"CCLE"	"ovary"	"RMUGS"
"RO82W1_THYROID"	"RO82-W-1"	NA	"cosmic_clp"	"thyroid"	"RO82W1"
"RO82W1_THYROID"	"RO82-W-1"	"930083"	"gdsc"	"thyroid"	"RO82W1"
"ROS50_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"ROS-50"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"ROS50"
"RPMI2650_UPPER_AERODIGESTIVE_TRACT"	"RPMI-2650"	NA	"cosmic_clp"	"upper_aerodigestive_tract"	"RPMI2650"
"RPMI2650_UPPER_AERODIGESTIVE_TRACT"	"RPMI-2650"	"909700"	"gdsc"	"aero_digestive_tract"	"RPMI2650"
"RPMI6666_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RPMI-6666"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"RPMI6666"
"RPMI6666_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RPMI-6666"	"909701"	"gdsc"	"blood"	"RPMI6666"
"RPMI6666_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RPMI 6666"	NA	"eurofins"	"Haematopoietic and lymphoid (Hodgkin's lymphoma)"	"RPMI6666"
"RPMI7951_SKIN"	"RPMI7951_SKIN"	"RPMI-7951"	"CCLE"	"skin"	"RPMI7951"
"RPMI7951_SKIN"	"RPMI-7951"	NA	"cosmic_clp"	"skin"	"RPMI7951"
"RPMI7951_SKIN"	"RPMI-7951"	"910903"	"gdsc"	"skin"	"RPMI7951"
"RPMI7951_SKIN"	"RPMI-7951"	NA	"eurofins"	"Skin (Melanoma)"	"RPMI7951"
"RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RPMI 8226"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"RPMI8226"
"RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RPMI-8226"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"RPMI8226"
"RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RPMI-8226"	"905964"	"gdsc"	"blood"	"RPMI8226"
"RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RPMI 8226"	NA	"eurofins"	"Haematopoietic and lymphoid (Plasmacytoma; myeloma) "	"RPMI8226"
"RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RPMI-8402"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"RPMI8402"
"RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RPMI-8402"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"RPMI8402"
"RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RPMI-8402"	"909702"	"gdsc"	"blood"	"RPMI8402"
"RPMI8866_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RPMI-8866"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"RPMI8866"
"RPMI8866_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RPMI-8866"	"910544"	"gdsc"	"blood"	"RPMI8866"
"RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RS4;11"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"RS411"
"RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RS4-11"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"RS411"
"RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"RS4-11"	"909703"	"gdsc"	"blood"	"RS411"
"RS5_PLEURA"	"RS5_PLEURA"	"RS-5"	"CCLE"	"pleura"	"RS5"
"RT112_URINARY_TRACT"	"RT112_URINARY_TRACT"	"RT-112"	"CCLE"	"urinary_tract"	"RT112"
"RT112_URINARY_TRACT"	"RT-112"	NA	"cosmic_clp"	"urinary_tract"	"RT112"
"RT112_URINARY_TRACT"	"RT-112"	"909704"	"gdsc"	"urogenital_system"	"RT112"
"RT11284_URINARY_TRACT"	"RT11284_URINARY_TRACT"	"RT112/84"	"CCLE"	"urinary_tract"	"RT11284"
"RT4_URINARY_TRACT"	"RT4_URINARY_TRACT"	"RT4"	"CCLE"	"urinary_tract"	"RT4"
"RT4_URINARY_TRACT"	"RT4"	NA	"cosmic_clp"	"urinary_tract"	"RT4"
"RT4_URINARY_TRACT"	"RT4"	"687455"	"gdsc"	"urogenital_system"	"RT4"
"RVH421_SKIN"	"RVH421_SKIN"	"RVH-421"	"CCLE"	"skin"	"RVH421"
"RVH421_SKIN"	"RVH-421"	NA	"cosmic_clp"	"skin"	"RVH421"
"RVH421_SKIN"	"RVH-421"	"909706"	"gdsc"	"skin"	"RVH421"
"RXF393_KIDNEY"	"RXF393"	NA	"cosmic_clp"	"kidney"	"RXF393"
"RXF393_KIDNEY"	"RXF393"	"905978"	"gdsc"	"kidney"	"RXF393"
"S117_SOFT_TISSUE"	"S117_SOFT_TISSUE"	"S-117"	"CCLE"	"soft_tissue"	"S117"
"S117_SOFT_TISSUE"	"S-117"	NA	"cosmic_clp"	"soft_tissue"	"S117"
"S117_SOFT_TISSUE"	"S-117"	"910946"	"gdsc"	"thyroid"	"S117"
"SALE_LUNG"	"SALE_LUNG"	"SALE"	"CCLE"	"lung"	"SALE"
"SAOS2_BONE"	"SAOS2_BONE"	"Saos-2"	"CCLE"	"bone"	"SAOS2"
"SAOS2_BONE"	"Saos-2"	NA	"cosmic_clp"	"bone"	"SAOS2"
"SAOS2_BONE"	"Saos-2"	"909707"	"gdsc"	"bone"	"SAOS2"
"SAOS2_BONE"	"SaOS2"	NA	"eurofins"	"Soft Tissue (Sarcoma)"	"SAOS2"
"SARC9371_BONE"	"Sarc9371"	NA	"cosmic_clp"	"bone"	"SARC9371"
"SAS_UPPER_AERODIGESTIVE_TRACT"	"SAS"	NA	"cosmic_clp"	"upper_aerodigestive_tract"	"SAS"
"SAS_UPPER_AERODIGESTIVE_TRACT"	"SAS"	"909708"	"gdsc"	"aero_digestive_tract"	"SAS"
"SAT_UPPER_AERODIGESTIVE_TRACT"	"SAT"	NA	"cosmic_clp"	"upper_aerodigestive_tract"	"SAT"
"SBC1_LUNG"	"SBC-1"	NA	"cosmic_clp"	"lung"	"SBC1"
"SBC1_LUNG"	"SBC-1"	"713885"	"gdsc"	"lung"	"SBC1"
"SBC3_LUNG"	"SBC-3"	NA	"cosmic_clp"	"lung"	"SBC3"
"SBC5_LUNG"	"SBC5_LUNG"	"SBC-5"	"CCLE"	"lung"	"SBC5"
"SBC5_LUNG"	"SBC-5"	NA	"cosmic_clp"	"lung"	"SBC5"
"SBC5_LUNG"	"SBC-5"	"713880"	"gdsc"	"lung"	"SBC5"
"SC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SC-1"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"SC1"
"SCABER_URINARY_TRACT"	"SCABER_URINARY_TRACT"	"SCaBER"	"CCLE"	"urinary_tract"	"SCABER"
"SCABER_URINARY_TRACT"	"SCaBER"	NA	"cosmic_clp"	"urinary_tract"	"SCABER"
"SCABER_URINARY_TRACT"	"SCaBER"	NA	"eurofins"	"Bladder"	"SCABER"
"SCC15_UPPER_AERODIGESTIVE_TRACT"	"SCC15_UPPER_AERODIGESTIVE_TRACT"	"SCC-15"	"CCLE"	"upper_aerodigestive_tract"	"SCC15"
"SCC15_UPPER_AERODIGESTIVE_TRACT"	"SCC-15"	NA	"cosmic_clp"	"upper_aerodigestive_tract"	"SCC15"
"SCC15_UPPER_AERODIGESTIVE_TRACT"	"SCC-15"	"910911"	"gdsc"	"aero_digestive_tract"	"SCC15"
"SCC25_UPPER_AERODIGESTIVE_TRACT"	"SCC25_UPPER_AERODIGESTIVE_TRACT"	"SCC-25"	"CCLE"	"upper_aerodigestive_tract"	"SCC25"
"SCC25_UPPER_AERODIGESTIVE_TRACT"	"SCC-25"	NA	"cosmic_clp"	"upper_aerodigestive_tract"	"SCC25"
"SCC25_UPPER_AERODIGESTIVE_TRACT"	"SCC-25"	"910701"	"gdsc"	"aero_digestive_tract"	"SCC25"
"SCC25_UPPER_AERODIGESTIVE_TRACT"	"SCC-25"	NA	"eurofins"	"Head and Neck"	"SCC25"
"SCC3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SCC-3"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"SCC3"
"SCC3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SCC-3"	"910930"	"gdsc"	"blood"	"SCC3"
"SCC4_UPPER_AERODIGESTIVE_TRACT"	"SCC4_UPPER_AERODIGESTIVE_TRACT"	"SCC-4"	"CCLE"	"upper_aerodigestive_tract"	"SCC4"
"SCC4_UPPER_AERODIGESTIVE_TRACT"	"SCC-4"	NA	"cosmic_clp"	"upper_aerodigestive_tract"	"SCC4"
"SCC4_UPPER_AERODIGESTIVE_TRACT"	"SCC-4"	"910904"	"gdsc"	"aero_digestive_tract"	"SCC4"
"SCC4_UPPER_AERODIGESTIVE_TRACT"	"SCC-4"	NA	"eurofins"	"Head and Neck"	"SCC4"
"SCC9_UPPER_AERODIGESTIVE_TRACT"	"SCC9_UPPER_AERODIGESTIVE_TRACT"	"SCC-9"	"CCLE"	"upper_aerodigestive_tract"	"SCC9"
"SCC9_UPPER_AERODIGESTIVE_TRACT"	"SCC-9"	NA	"cosmic_clp"	"upper_aerodigestive_tract"	"SCC9"
"SCC9_UPPER_AERODIGESTIVE_TRACT"	"SCC-9"	"909709"	"gdsc"	"aero_digestive_tract"	"SCC9"
"SCC9_UPPER_AERODIGESTIVE_TRACT"	"SCC-9"	NA	"eurofins"	"Head and Neck"	"SCC9"
"SCC90_UPPER_AERODIGESTIVE_TRACT"	"SCC90"	NA	"cosmic_clp"	"upper_aerodigestive_tract"	"SCC90"
"SCH_STOMACH"	"SCH"	NA	"cosmic_clp"	"stomach"	"SCH"
"SCH_STOMACH"	"SCH"	"909711"	"gdsc"	"digestive_system"	"SCH"
"SCLC21H_LUNG"	"SCLC21H_LUNG"	"SCLC-21H"	"CCLE"	"lung"	"SCLC21H"
"SCLC21H_LUNG"	"SCLC-21H"	"753611"	"gdsc"	"lung"	"SCLC21H"
"SEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SEM"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"SEM"
"SET2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SET2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"Set-2"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"SET2"
"SET2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"Set2"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"SET2"
"SF126_CENTRAL_NERVOUS_SYSTEM"	"SF126_CENTRAL_NERVOUS_SYSTEM"	"SF126"	"CCLE"	"central_nervous_system"	"SF126"
"SF126_CENTRAL_NERVOUS_SYSTEM"	"SF126"	NA	"cosmic_clp"	"central_nervous_system"	"SF126"
"SF126_CENTRAL_NERVOUS_SYSTEM"	"SF126"	"909712"	"gdsc"	"nervous_system"	"SF126"
"SF172_CENTRAL_NERVOUS_SYSTEM"	"SF172_CENTRAL_NERVOUS_SYSTEM"	"SF-172"	"CCLE"	"central_nervous_system"	"SF172"
"SF268_CENTRAL_NERVOUS_SYSTEM"	"SF268"	NA	"cosmic_clp"	"central_nervous_system"	"SF268"
"SF268_CENTRAL_NERVOUS_SYSTEM"	"SF268"	"905986"	"gdsc"	"nervous_system"	"SF268"
"SF295_CENTRAL_NERVOUS_SYSTEM"	"SF295_CENTRAL_NERVOUS_SYSTEM"	"SF-295"	"CCLE"	"central_nervous_system"	"SF295"
"SF295_CENTRAL_NERVOUS_SYSTEM"	"SF295"	NA	"cosmic_clp"	"central_nervous_system"	"SF295"
"SF295_CENTRAL_NERVOUS_SYSTEM"	"SF295"	"905985"	"gdsc"	"nervous_system"	"SF295"
"SF539_CENTRAL_NERVOUS_SYSTEM"	"SF539"	NA	"cosmic_clp"	"central_nervous_system"	"SF539"
"SF539_CENTRAL_NERVOUS_SYSTEM"	"SF539"	"905984"	"gdsc"	"nervous_system"	"SF539"
"SF767_CENTRAL_NERVOUS_SYSTEM"	"SF767_CENTRAL_NERVOUS_SYSTEM"	"SF767"	"CCLE"	"central_nervous_system"	"SF767"
"SH10TC_STOMACH"	"SH10TC_STOMACH"	"SH-10-TC"	"CCLE"	"stomach"	"SH10TC"
"SH4_SKIN"	"SH4_SKIN"	"SH-4"	"CCLE"	"skin"	"SH4"
"SH4_SKIN"	"SH-4"	NA	"cosmic_clp"	"skin"	"SH4"
"SH4_SKIN"	"SH-4"	"909713"	"gdsc"	"skin"	"SH4"
"SH4_SKIN"	"SH-4"	NA	"eurofins"	"Skin"	"SH4"
"SHP77_LUNG"	"SHP77_LUNG"	"SHP-77"	"CCLE"	"lung"	"SHP77"
"SHP77_LUNG"	"SHP-77"	NA	"cosmic_clp"	"lung"	"SHP77"
"SHP77_LUNG"	"SHP-77"	"724872"	"gdsc"	"lung"	"SHP77"
"SHP77_LUNG"	"SHP-77"	NA	"eurofins"	"Lung"	"SHP77"
"SHSY5Y_AUTONOMIC_GANGLIA"	"SHSY5Y_AUTONOMIC_GANGLIA"	"SH-SY5Y"	"CCLE"	"autonomic_ganglia"	"SHSY5Y"
"SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SIG-M5"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"SIGM5"
"SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SIG-M5"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"SIGM5"
"SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SIG-M5"	"909715"	"gdsc"	"blood"	"SIGM5"
"SIHA_CERVIX"	"SiHa"	NA	"cosmic_clp"	"cervix"	"SIHA"
"SIHA_CERVIX"	"SiHa"	"930297"	"gdsc"	"urogenital_system"	"SIHA"
"SIHA_CERVIX"	"SiHa"	NA	"eurofins"	"Female GU (Cervix)"	"SIHA"
"SIMA_AUTONOMIC_GANGLIA"	"SIMA_AUTONOMIC_GANGLIA"	"SIMA"	"CCLE"	"autonomic_ganglia"	"SIMA"
"SIMA_AUTONOMIC_GANGLIA"	"SIMA"	NA	"cosmic_clp"	"autonomic_ganglia"	"SIMA"
"SIMA_AUTONOMIC_GANGLIA"	"SIMA"	"753620"	"gdsc"	"nervous_system"	"SIMA"
"SISO_CERVIX"	"SISO"	NA	"cosmic_clp"	"cervix"	"SISO"
"SJRH30_SOFT_TISSUE"	"SJRH30_SOFT_TISSUE"	"SJRH30"	"CCLE"	"soft_tissue"	"SJRH30"
"SJRH30_SOFT_TISSUE"	"SJRH30"	NA	"cosmic_clp"	"soft_tissue"	"SJRH30"
"SJRH30_SOFT_TISSUE"	"SJRH30"	"909716"	"gdsc"	"soft_tissue"	"SJRH30"
"SJRH30_SOFT_TISSUE"	"SJRH30"	NA	"eurofins"	"Soft Tissue (Rhabdomyosarcoma)"	"SJRH30"
"SJSA1_BONE"	"SJSA1_BONE"	"SJSA-1"	"CCLE"	"bone"	"SJSA1"
"SJSA1_BONE"	"SJSA-1"	NA	"cosmic_clp"	"bone"	"SJSA1"
"SJSA1_BONE"	"SJSA-1"	"909717"	"gdsc"	"bone"	"SJSA1"
"SJSA1_BONE"	"SJSA1"	NA	"eurofins"	"Soft Tissue (Osteosarcoma)"	"SJSA1"
"SKBR3_BREAST"	"SKBR3_BREAST"	"SK-BR-3"	"CCLE"	"breast"	"SKBR3"
"SKBR3_BREAST"	"SK-BR-3"	NA	"eurofins"	"Breast"	"SKBR3"
"SKCO1_LARGE_INTESTINE"	"SKCO1_LARGE_INTESTINE"	"SK-CO-1"	"CCLE"	"large_intestine"	"SKCO1"
"SKCO1_LARGE_INTESTINE"	"SK-CO-1"	NA	"cosmic_clp"	"large_intestine"	"SKCO1"
"SKCO1_LARGE_INTESTINE"	"SK-CO-1"	"909718"	"gdsc"	"digestive_system"	"SKCO1"
"SKES1_BONE"	"SKES1_BONE"	"SK-ES-1"	"CCLE"	"bone"	"SKES1"
"SKES1_BONE"	"SK-ES-1"	NA	"cosmic_clp"	"bone"	"SKES1"
"SKGIIIA_CERVIX"	"SKG-IIIa"	NA	"cosmic_clp"	"cervix"	"SKGIIIA"
"SKGIIIA_CERVIX"	"SKG-IIIa"	"930298"	"gdsc"	"urogenital_system"	"SKGIIIA"
"SKGT2_STOMACH"	"SK-GT-2"	NA	"cosmic_clp"	"stomach"	"SKGT2"
"SKGT4_OESOPHAGUS"	"SK-GT-4"	NA	"cosmic_clp"	"oesophagus"	"SKGT4"
"SKHEP1_LIVER"	"SKHEP1_LIVER"	"SK-HEP-1"	"CCLE"	"liver"	"SKHEP1"
"SKHEP1_LIVER"	"SK-HEP-1"	NA	"cosmic_clp"	"liver"	"SKHEP1"
"SKHEP1_LIVER"	"SK-HEP-1"	"909719"	"gdsc"	"digestive_system"	"SKHEP1"
"SKLMS1_SOFT_TISSUE"	"SKLMS1_SOFT_TISSUE"	"SK-LMS-1"	"CCLE"	"soft_tissue"	"SKLMS1"
"SKLMS1_SOFT_TISSUE"	"SK-LMS-1"	NA	"cosmic_clp"	"soft_tissue"	"SKLMS1"
"SKLMS1_SOFT_TISSUE"	"SK-LMS-1"	"909720"	"gdsc"	"soft_tissue"	"SKLMS1"
"SKLMS1_SOFT_TISSUE"	"SK-LMS-1"	NA	"eurofins"	"Soft Tissue (Sarcoma)"	"SKLMS1"
"SKLU1_LUNG"	"SKLU1_LUNG"	"SK-LU-1"	"CCLE"	"lung"	"SKLU1"
"SKLU1_LUNG"	"SK-LU-1"	NA	"cosmic_clp"	"lung"	"SKLU1"
"SKLU1_LUNG"	"SK-LU-1"	"909721"	"gdsc"	"lung"	"SKLU1"
"SKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SKM-1"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"SKM1"
"SKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SKM-1"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"SKM1"
"SKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SKM-1"	"909722"	"gdsc"	"blood"	"SKM1"
"SKMEL1_SKIN"	"SKMEL1_SKIN"	"SK-MEL-1"	"CCLE"	"skin"	"SKMEL1"
"SKMEL1_SKIN"	"SK-MEL-1"	NA	"cosmic_clp"	"skin"	"SKMEL1"
"SKMEL1_SKIN"	"SK-MEL-1"	"909723"	"gdsc"	"skin"	"SKMEL1"
"SKMEL1_SKIN"	"SK-MEL-1"	NA	"eurofins"	"Skin"	"SKMEL1"
"SKMEL2_SKIN"	"SKMEL2_SKIN"	"SK-MEL-2"	"CCLE"	"skin"	"SKMEL2"
"SKMEL2_SKIN"	"SK-MEL-2"	NA	"cosmic_clp"	"skin"	"SKMEL2"
"SKMEL2_SKIN"	"SK-MEL-2"	"905955"	"gdsc"	"skin"	"SKMEL2"
"SKMEL24_SKIN"	"SKMEL24_SKIN"	"SK-MEL-24"	"CCLE"	"skin"	"SKMEL24"
"SKMEL24_SKIN"	"SK-MEL-24"	NA	"cosmic_clp"	"skin"	"SKMEL24"
"SKMEL24_SKIN"	"SK-MEL-24"	"909725"	"gdsc"	"skin"	"SKMEL24"
"SKMEL28_SKIN"	"SKMEL28_SKIN"	"SK-MEL-28"	"CCLE"	"skin"	"SKMEL28"
"SKMEL28_SKIN"	"SK-MEL-28"	NA	"cosmic_clp"	"skin"	"SKMEL28"
"SKMEL28_SKIN"	"SK-MEL-28"	"905954"	"gdsc"	"skin"	"SKMEL28"
"SKMEL28_SKIN"	"SK-MEL-28"	NA	"eurofins"	"Skin"	"SKMEL28"
"SKMEL3_SKIN"	"SKMEL3_SKIN"	"SK-MEL-3"	"CCLE"	"skin"	"SKMEL3"
"SKMEL3_SKIN"	"SK-MEL-3"	NA	"cosmic_clp"	"skin"	"SKMEL3"
"SKMEL3_SKIN"	"SK-MEL-3"	"909724"	"gdsc"	"skin"	"SKMEL3"
"SKMEL3_SKIN"	"SK-MEL-3"	NA	"eurofins"	"Skin"	"SKMEL3"
"SKMEL30_SKIN"	"SKMEL30_SKIN"	"SK-MEL-30"	"CCLE"	"skin"	"SKMEL30"
"SKMEL30_SKIN"	"SK-MEL-30"	NA	"cosmic_clp"	"skin"	"SKMEL30"
"SKMEL30_SKIN"	"SK-MEL-30"	"909726"	"gdsc"	"skin"	"SKMEL30"
"SKMEL31_SKIN"	"SKMEL31_SKIN"	"SK-MEL-31"	"CCLE"	"skin"	"SKMEL31"
"SKMEL31_SKIN"	"SK-MEL-31"	NA	"cosmic_clp"	"skin"	"SKMEL31"
"SKMEL5_SKIN"	"SKMEL5_SKIN"	"SK-MEL-5"	"CCLE"	"skin"	"SKMEL5"
"SKMEL5_SKIN"	"SK-MEL-5"	NA	"cosmic_clp"	"skin"	"SKMEL5"
"SKMEL5_SKIN"	"SK-MEL-5"	"905956"	"gdsc"	"skin"	"SKMEL5"
"SKMES1_LUNG"	"SKMES1_LUNG"	"SK-MES-1"	"CCLE"	"lung"	"SKMES1"
"SKMES1_LUNG"	"SK-MES-1"	NA	"cosmic_clp"	"lung"	"SKMES1"
"SKMES1_LUNG"	"SK-MES-1"	"909728"	"gdsc"	"lung"	"SKMES1"
"SKMES1_LUNG"	"SKMES1"	NA	"eurofins"	"Lung Squamous Cell Carcinoma"	"SKMES1"
"SKMG1_CENTRAL_NERVOUS_SYSTEM"	"SK-MG-1"	NA	"cosmic_clp"	"central_nervous_system"	"SKMG1"
"SKMG1_CENTRAL_NERVOUS_SYSTEM"	"SK-MG-1"	"909729"	"gdsc"	"nervous_system"	"SKMG1"
"SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SK-MM-2"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"SKMM2"
"SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SK-MM-2"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"SKMM2"
"SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SK-MM-2"	"753612"	"gdsc"	"blood"	"SKMM2"
"SKN_SOFT_TISSUE"	"SKN"	NA	"cosmic_clp"	"soft_tissue"	"SKN"
"SKN3_UPPER_AERODIGESTIVE_TRACT"	"SKN-3"	NA	"cosmic_clp"	"upper_aerodigestive_tract"	"SKN3"
"SKNAS_AUTONOMIC_GANGLIA"	"SKNAS_AUTONOMIC_GANGLIA"	"SK-N-AS"	"CCLE"	"autonomic_ganglia"	"SKNAS"
"SKNAS_AUTONOMIC_GANGLIA"	"SK-N-AS"	NA	"cosmic_clp"	"autonomic_ganglia"	"SKNAS"
"SKNAS_AUTONOMIC_GANGLIA"	"SK-N-AS"	"724828"	"gdsc"	"nervous_system"	"SKNAS"
"SKNAS_AUTONOMIC_GANGLIA"	"SK-N-AS"	NA	"eurofins"	"CNS"	"SKNAS"
"SKNBE2_AUTONOMIC_GANGLIA"	"SKNBE2_AUTONOMIC_GANGLIA"	"SK-N-BE(2)"	"CCLE"	"autonomic_ganglia"	"SKNBE2"
"SKNDZ_AUTONOMIC_GANGLIA"	"SKNDZ_AUTONOMIC_GANGLIA"	"SK-N-DZ"	"CCLE"	"autonomic_ganglia"	"SKNDZ"
"SKNDZ_AUTONOMIC_GANGLIA"	"SK-N-DZ"	NA	"cosmic_clp"	"autonomic_ganglia"	"SKNDZ"
"SKNDZ_AUTONOMIC_GANGLIA"	"SK-N-DZ"	"688086"	"gdsc"	"nervous_system"	"SKNDZ"
